Client_ID,Status,Days_To_First_Engagement,Days_To_First_Engagement_Num,Completed_Flag,Churned_Flag,Checkin_Rate_Pct,Goal_Achieved,Goal_Achieved_Flag,Engagement_Threshold_Group
C2510,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2511,Ghost,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C2512,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2513,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2514,Completed,7,7,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2515,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2516,Quit,5,5,0,1,14.3,No,0,Did Not Engage Within 3 Days
C2517,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2518,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2519,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2520,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2521,Inactive,3,3,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2522,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2523,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2524,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2525,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2526,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2527,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2528,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2529,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2530,Inactive,3,3,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2531,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2532,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2533,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2534,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2535,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2536,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2537,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2538,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2539,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2540,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2541,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2542,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2543,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2544,Inactive,0,0,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2545,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2546,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2547,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2548,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2549,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2550,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2551,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2552,Inactive,7,7,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2553,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2554,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2555,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2556,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2557,Inactive,0,0,0,1,14.3,Ongoing,0,Engaged Within 3 Days
C2558,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2559,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2560,Inactive,2,2,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2561,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2562,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2563,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2564,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2565,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2566,Ghost,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C2567,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2568,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2569,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2570,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2571,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2572,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2573,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2574,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2575,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2576,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2577,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2578,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2579,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2580,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2581,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2582,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2583,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2584,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2585,Inactive,3,3,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2586,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2587,Ghost,5,5,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2588,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2589,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2590,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2591,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2592,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2593,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2594,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2595,Ghost,5,5,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2596,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2597,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2598,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2599,Inactive,7,7,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2600,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2601,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2602,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2603,Inactive,2,2,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2604,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2605,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2606,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2607,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2608,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2609,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2610,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2611,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2612,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2613,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2614,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2615,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2616,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2617,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2618,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2619,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2620,Ghost,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C2621,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2622,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2623,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2624,Inactive,7,7,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2625,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2626,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2627,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2628,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2629,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2630,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2631,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2632,Completed,7,7,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2633,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2634,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2635,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2636,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2637,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2638,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2639,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2640,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2641,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2642,Inactive,1,1,0,1,21.4,Ongoing,0,Engaged Within 3 Days
C2643,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2644,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2645,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2646,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2647,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2648,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2649,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2650,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2651,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2652,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2653,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2654,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2655,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2656,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2657,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2658,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2659,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2660,Quit,2,2,0,1,7.1,No,0,Engaged Within 3 Days
C2661,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2662,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2663,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2664,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2665,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2666,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2667,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2668,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2669,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2670,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2671,Ghost,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2672,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2673,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2674,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2675,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2676,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2677,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2678,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2679,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2680,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2681,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2682,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2683,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2684,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2685,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2686,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2687,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2688,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2689,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2690,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2691,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2692,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2693,Quit,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2694,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2695,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2696,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2697,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2698,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2699,Inactive,3,3,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2700,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2701,Ghost,5,5,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2702,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2703,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2704,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2705,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2706,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2707,Inactive,1,1,0,1,28.6,Ongoing,0,Engaged Within 3 Days
C2708,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2709,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2710,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2711,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2712,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2713,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2714,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2715,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2716,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2717,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2718,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2719,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2720,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2721,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2722,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2723,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2724,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2725,Completed,5,5,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2726,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2727,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2728,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2729,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2730,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2731,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2732,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2733,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2734,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2735,Completed,7,7,1,0,85.7,Yes,1,Did Not Engage Within 3 Days
C2736,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2737,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2738,Completed,2,2,1,0,85.7,Partial,1,Engaged Within 3 Days
C2739,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2740,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2741,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2742,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2743,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2744,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2745,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2746,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2747,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2748,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2749,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2750,Ghost,3,3,0,1,0.0,No,0,Engaged Within 3 Days
C2751,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2752,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2753,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2754,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2755,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
C2756,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2757,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2758,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2759,Quit,1,1,0,1,21.4,No,0,Engaged Within 3 Days
C2760,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2761,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2762,Completed,1,1,1,0,92.9,Yes,1,Engaged Within 3 Days
C2763,Completed,3,3,1,0,78.6,Partial,1,Engaged Within 3 Days
C2764,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2765,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2766,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2767,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2768,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2769,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2770,Completed,3,3,1,0,92.9,Partial,1,Engaged Within 3 Days
C2771,Completed,5,5,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2772,Completed,7,7,1,0,92.9,Yes,1,Did Not Engage Within 3 Days
C2773,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2774,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2775,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2776,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2777,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2778,Completed,1,1,1,0,78.6,Partial,1,Engaged Within 3 Days
C2779,Completed,5,5,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2780,Quit,0,0,0,1,21.4,No,0,Engaged Within 3 Days
C2781,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2782,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2783,Completed,5,5,1,0,100.0,Yes,1,Did Not Engage Within 3 Days
C2784,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2785,Quit,1,1,0,1,7.1,No,0,Engaged Within 3 Days
C2786,Quit,2,2,0,1,14.3,No,0,Engaged Within 3 Days
C2787,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2788,Completed,2,2,1,0,78.6,Partial,1,Engaged Within 3 Days
C2789,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2790,Ghost,0,0,0,1,7.1,No,0,Engaged Within 3 Days
C2791,Completed,7,7,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2792,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2793,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2794,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2795,Completed,3,3,1,0,85.7,Partial,1,Engaged Within 3 Days
C2796,Completed,2,2,1,0,92.9,Partial,1,Engaged Within 3 Days
C2797,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2798,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2799,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2800,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2801,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2802,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2803,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2804,Inactive,0,0,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2805,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2806,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2807,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2808,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2809,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2810,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2811,Completed,1,1,1,0,100.0,Partial,1,Engaged Within 3 Days
C2812,Completed,1,1,1,0,92.9,Partial,1,Engaged Within 3 Days
C2813,Completed,5,5,1,0,78.6,Partial,1,Did Not Engage Within 3 Days
C2814,Ghost,7,7,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2815,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2816,Completed,3,3,1,0,85.7,Yes,1,Engaged Within 3 Days
C2817,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2818,Completed,7,7,1,0,85.7,Partial,1,Did Not Engage Within 3 Days
C2819,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2820,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2821,Completed,7,7,1,0,100.0,Partial,1,Did Not Engage Within 3 Days
C2822,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2823,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2824,Inactive,1,1,0,1,35.7,Ongoing,0,Engaged Within 3 Days
C2825,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2826,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2827,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2828,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2829,Completed,0,0,1,0,78.6,Yes,1,Engaged Within 3 Days
C2830,Ghost,999,999,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2831,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2832,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2833,Completed,1,1,1,0,85.7,Partial,1,Engaged Within 3 Days
C2834,Ghost,3,3,0,1,7.1,No,0,Engaged Within 3 Days
C2835,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2836,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2837,Completed,3,3,1,0,78.6,Yes,1,Engaged Within 3 Days
C2838,Quit,7,7,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2839,Completed,0,0,1,0,85.7,Yes,1,Engaged Within 3 Days
C2840,Completed,2,2,1,0,85.7,Yes,1,Engaged Within 3 Days
C2841,Completed,0,0,1,0,78.6,Partial,1,Engaged Within 3 Days
C2842,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2843,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2844,Completed,7,7,1,0,92.9,Partial,1,Did Not Engage Within 3 Days
C2845,Completed,0,0,1,0,92.9,Partial,1,Engaged Within 3 Days
C2846,Ghost,999,999,0,1,0.0,No,0,Did Not Engage Within 3 Days
C2847,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2848,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2849,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2850,Completed,3,3,1,0,100.0,Yes,1,Engaged Within 3 Days
C2851,Completed,1,1,1,0,85.7,Yes,1,Engaged Within 3 Days
C2852,Completed,0,0,1,0,100.0,Yes,1,Engaged Within 3 Days
C2853,Completed,2,2,1,0,78.6,Yes,1,Engaged Within 3 Days
C2854,Completed,1,1,1,0,78.6,Yes,1,Engaged Within 3 Days
C2855,Completed,0,0,1,0,100.0,Partial,1,Engaged Within 3 Days
C2856,Completed,3,3,1,0,100.0,Partial,1,Engaged Within 3 Days
C2857,Ghost,0,0,0,1,0.0,No,0,Engaged Within 3 Days
C2858,Inactive,5,5,0,1,21.4,Ongoing,0,Did Not Engage Within 3 Days
C2859,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2860,Completed,2,2,1,0,92.9,Yes,1,Engaged Within 3 Days
C2861,Completed,3,3,1,0,92.9,Yes,1,Engaged Within 3 Days
C2862,Inactive,5,5,0,1,35.7,Ongoing,0,Did Not Engage Within 3 Days
C2863,Completed,0,0,1,0,92.9,Yes,1,Engaged Within 3 Days
C2864,Completed,1,1,1,0,100.0,Yes,1,Engaged Within 3 Days
C2865,Ghost,7,7,0,1,7.1,No,0,Did Not Engage Within 3 Days
C2866,Completed,2,2,1,0,100.0,Partial,1,Engaged Within 3 Days
C2867,Completed,5,5,1,0,78.6,Yes,1,Did Not Engage Within 3 Days
C2868,Completed,0,0,1,0,85.7,Partial,1,Engaged Within 3 Days
C2869,Completed,2,2,1,0,100.0,Yes,1,Engaged Within 3 Days
