Client_ID,Age,Gender,Country,Goal_Type,Lead_Source,Goal_Achieved,Checkin_Rate_Pct,Progress_Photos_Shared,Second_Round,Referred_Someone,Goal_Achieved_Score,Checkin_Score,Progress_Photos_Score,Second_Round_Score,Referral_Score,Superfan_Score,Superfan_Score_Rounded,Superfan_Segment
C2448,29,Male,Australia,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2449,19,Female,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2450,45,Female,USA,Weight Gain,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C2451,24,Female,USA,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2452,20,Female,USA,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2453,22,Female,Australia,Weight Gain,Instagram,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2454,30,Female,USA,Body Transformation,Other,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2455,25,Female,Australia,Weight Gain,Other,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2456,33,Female,USA,Body Transformation,Other,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2457,27,Male,Nepal,Weight Gain,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C2458,22,Female,USA,Weight Loss,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2459,52,Male,Other,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2460,58,Female,USA,Weight Loss,Referral,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C2461,32,Male,Nepal,Weight Gain,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2462,38,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2463,32,Male,Australia,Weight Loss,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2464,43,Female,Canada,Weight Gain,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2465,25,Female,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2466,35,Female,Nepal,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2467,21,Female,Nepal,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2468,52,Female,Australia,Body Transformation,Referral,Partial,85.7,Yes,Yes,0,1,1.71,1,2,0,5.71,6,Happy
C2469,23,Male,UAE,Weight Loss,TikTok,Partial,78.6,No,No,0,1,1.57,0,0,0,2.57,3,At Risk
C2470,51,Female,USA,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2471,59,Male,Australia,Weight Loss,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2472,38,Female,Nepal,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2473,44,Male,Australia,Weight Loss,Referral,Partial,92.9,Yes,No,1,1,1.86,1,0,2,5.86,6,Happy
C2474,29,Male,Australia,Weight Loss,TikTok,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C2475,43,Female,Canada,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2476,27,Female,UAE,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2477,34,Female,Australia,Weight Loss,TikTok,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C2478,43,Female,USA,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2479,27,Female,Nepal,Weight Loss,Instagram,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2480,36,Female,USA,Weight Gain,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C2481,24,Male,Nepal,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2482,35,Male,Australia,Weight Loss,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2483,30,Female,USA,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2484,32,Female,UAE,Weight Loss,Instagram,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2485,38,Female,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C2486,29,Female,Nepal,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2487,27,Female,USA,Weight Gain,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2488,31,Female,Australia,Weight Gain,Referral,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C2489,49,Female,USA,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2490,30,Female,USA,Body Transformation,Referral,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C2491,28,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2492,20,Male,Australia,Weight Gain,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2493,20,Male,USA,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2494,25,Female,Nepal,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2495,55,Male,Australia,Weight Loss,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2496,24,Male,USA,Body Transformation,TikTok,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C2497,25,Female,Australia,Weight Gain,Other,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2498,58,Female,Canada,Weight Gain,TikTok,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C2499,33,Female,Australia,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C2500,29,Female,Australia,Weight Loss,TikTok,Yes,78.6,No,No,1,3,1.57,0,0,2,6.57,7,Happy
C2501,38,Female,USA,Weight Loss,TikTok,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C2502,23,Male,Nepal,Weight Loss,Instagram,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2503,18,Female,USA,Weight Gain,Instagram,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C2504,34,Male,Australia,Weight Loss,Other,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2505,35,Female,USA,Weight Loss,TikTok,Ongoing,21.4,Yes,No,0,0,0.43,1,0,0,1.43,1,At Risk
C2506,34,Female,Canada,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2507,29,Male,UAE,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2508,26,Male,Nepal,Body Transformation,Instagram,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C2509,46,Male,Nepal,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C2510,30,Female,Canada,Weight Loss,Referral,Partial,92.9,No,Yes,0,1,1.86,0,2,0,4.86,5,Neutral
C2511,48,Female,USA,Weight Gain,Referral,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2512,38,Male,Australia,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C2513,38,Male,Australia,Body Transformation,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2514,60,Female,Australia,Weight Loss,Other,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2515,29,Female,Nepal,Weight Gain,Referral,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2516,27,Female,Other,Body Transformation,Referral,No,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C2517,46,Male,UAE,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2518,25,Female,Australia,Weight Loss,Referral,Yes,85.7,Yes,Yes,0,3,1.71,1,2,0,7.71,8,Happy
C2519,18,Female,USA,Body Transformation,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2520,24,Female,USA,Weight Loss,Referral,Yes,92.9,Yes,Yes,1,3,1.86,1,2,2,9.86,10,Superfan
C2521,22,Female,Australia,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2522,27,Female,Australia,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C2523,29,Male,Australia,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2524,28,Male,Australia,Body Transformation,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C2525,30,Female,Australia,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2526,25,Female,USA,Body Transformation,Referral,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C2527,31,Female,Other,Weight Loss,Instagram,Ongoing,35.7,No,No,1,0,0.71,0,0,2,2.71,3,At Risk
C2528,18,Female,USA,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2529,38,Female,Australia,Weight Loss,Instagram,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C2530,29,Female,Australia,Body Transformation,TikTok,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C2531,21,Female,USA,Weight Loss,Other,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2532,31,Female,Canada,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2533,38,Male,Nepal,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2534,21,Male,USA,Body Transformation,Instagram,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2535,25,Female,Australia,Body Transformation,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C2536,49,Female,USA,Body Transformation,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2537,18,Female,Australia,Weight Loss,TikTok,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C2538,22,Female,Nepal,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2539,24,Male,Australia,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2540,35,Female,Nepal,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2541,43,Female,Australia,Weight Loss,TikTok,Yes,85.7,No,No,0,3,1.71,0,0,0,4.71,5,Neutral
C2542,26,Female,USA,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2543,39,Female,Nepal,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2544,27,Female,USA,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2545,39,Female,Australia,Weight Loss,TikTok,Yes,85.7,No,No,1,3,1.71,0,0,2,6.71,7,Happy
C2546,57,Male,Other,Weight Gain,Referral,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C2547,38,Female,Australia,Weight Gain,Instagram,Yes,78.6,No,No,1,3,1.57,0,0,2,6.57,7,Happy
C2548,25,Male,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2549,18,Female,Australia,Body Transformation,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2550,43,Female,Nepal,Body Transformation,TikTok,Ongoing,28.6,Yes,No,1,0,0.57,1,0,2,3.57,4,Neutral
C2551,25,Female,USA,Weight Gain,TikTok,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C2552,19,Female,Nepal,Body Transformation,Instagram,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C2553,38,Female,Nepal,Body Transformation,TikTok,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C2554,20,Male,USA,Weight Loss,Other,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2555,32,Male,Australia,Body Transformation,Referral,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2556,24,Female,Nepal,Weight Loss,Instagram,No,7.1,Yes,Yes,0,0,0.14,1,2,0,3.14,3,Neutral
C2557,20,Female,USA,Weight Loss,Instagram,Ongoing,14.3,No,No,0,0,0.29,0,0,0,0.29,0,At Risk
C2558,29,Female,UAE,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2559,49,Male,Nepal,Weight Gain,Referral,Partial,92.9,Yes,Yes,0,1,1.86,1,2,0,5.86,6,Happy
C2560,28,Female,Australia,Body Transformation,TikTok,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C2561,32,Female,Nepal,Body Transformation,TikTok,Yes,78.6,No,No,0,3,1.57,0,0,0,4.57,5,Neutral
C2562,27,Female,Canada,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2563,37,Female,USA,Weight Loss,Instagram,Yes,100.0,No,No,1,3,2.0,0,0,2,7.0,7,Happy
C2564,29,Male,Nepal,Body Transformation,TikTok,Yes,92.9,No,No,1,3,1.86,0,0,2,6.86,7,Happy
C2565,50,Female,USA,Weight Loss,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2566,28,Male,Australia,Weight Loss,Instagram,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C2567,25,Female,USA,Body Transformation,Referral,No,0.0,Yes,Yes,0,0,0.0,1,2,0,3.0,3,Neutral
C2568,43,Male,UAE,Weight Gain,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2569,19,Female,Australia,Body Transformation,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2570,26,Female,USA,Weight Gain,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2571,38,Male,Other,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2572,26,Female,USA,Weight Loss,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2573,22,Female,Australia,Weight Gain,Other,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C2574,21,Female,UAE,Weight Loss,TikTok,Partial,92.9,No,No,0,1,1.86,0,0,0,2.86,3,At Risk
C2575,32,Female,USA,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2576,21,Female,Australia,Body Transformation,Referral,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C2577,43,Male,Nepal,Weight Gain,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2578,35,Female,USA,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2579,30,Female,Australia,Weight Gain,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2580,26,Female,USA,Body Transformation,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2581,33,Female,Australia,Body Transformation,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C2582,25,Male,Australia,Weight Loss,Other,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C2583,22,Male,Nepal,Weight Gain,Other,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2584,30,Female,Australia,Body Transformation,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C2585,24,Female,USA,Weight Loss,Referral,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2586,26,Female,Australia,Weight Loss,TikTok,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2587,27,Male,Nepal,Body Transformation,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2588,29,Female,Australia,Weight Loss,Referral,Partial,92.9,Yes,Yes,0,1,1.86,1,2,0,5.86,6,Happy
C2589,26,Male,USA,Weight Loss,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2590,23,Female,USA,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2591,26,Male,Australia,Weight Gain,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2592,29,Female,UAE,Weight Gain,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C2593,31,Female,Canada,Body Transformation,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2594,18,Female,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2595,55,Male,Australia,Weight Loss,TikTok,No,0.0,No,No,0,0,0.0,0,0,0,0.0,0,At Risk
C2596,28,Male,USA,Weight Loss,Referral,Partial,100.0,Yes,Yes,0,1,2.0,1,2,0,6.0,6,Happy
C2597,22,Female,Nepal,Weight Loss,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C2598,27,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2599,28,Female,USA,Weight Loss,Instagram,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2600,33,Male,Nepal,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2601,26,Female,USA,Weight Loss,Instagram,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C2602,28,Female,Australia,Weight Loss,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2603,23,Female,Nepal,Weight Loss,TikTok,Ongoing,21.4,No,No,1,0,0.43,0,0,2,2.43,2,At Risk
C2604,26,Female,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2605,25,Female,Australia,Weight Gain,TikTok,No,0.0,No,Yes,0,0,0.0,0,2,0,2.0,2,At Risk
C2606,26,Male,Australia,Weight Loss,TikTok,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2607,59,Female,Nepal,Body Transformation,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2608,33,Female,Canada,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2609,31,Female,Australia,Weight Loss,TikTok,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C2610,56,Male,USA,Body Transformation,Instagram,Partial,85.7,Yes,No,1,1,1.71,1,0,2,5.71,6,Happy
C2611,19,Male,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2612,43,Female,Australia,Weight Loss,Referral,Partial,100.0,No,Yes,0,1,2.0,0,2,0,5.0,5,Happy
C2613,27,Female,USA,Weight Loss,Instagram,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2614,28,Female,UAE,Weight Loss,Referral,Yes,100.0,Yes,Yes,0,3,2.0,1,2,0,8.0,8,Superfan
C2615,30,Female,UAE,Weight Loss,TikTok,Yes,92.9,No,No,1,3,1.86,0,0,2,6.86,7,Happy
C2616,21,Male,USA,Weight Gain,Other,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2617,31,Female,Australia,Weight Loss,TikTok,Yes,85.7,Yes,No,1,3,1.71,1,0,2,7.71,8,Happy
C2618,40,Female,Australia,Weight Loss,Instagram,Ongoing,28.6,No,No,0,0,0.57,0,0,0,0.57,1,At Risk
C2619,32,Female,Canada,Weight Loss,TikTok,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C2620,26,Male,Nepal,Weight Loss,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2621,28,Female,Canada,Weight Gain,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2622,21,Female,Australia,Weight Loss,Referral,Partial,100.0,No,Yes,0,1,2.0,0,2,0,5.0,5,Happy
C2623,20,Female,USA,Weight Loss,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2624,29,Male,Canada,Weight Loss,TikTok,Ongoing,35.7,No,No,0,0,0.71,0,0,0,0.71,1,At Risk
C2625,25,Female,Canada,Weight Loss,Referral,Yes,78.6,Yes,Yes,0,3,1.57,1,2,0,7.57,8,Happy
C2626,19,Female,Australia,Weight Loss,TikTok,Partial,100.0,No,No,1,1,2.0,0,0,2,5.0,5,Happy
C2627,19,Male,UAE,Weight Loss,Referral,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2628,28,Male,Australia,Body Transformation,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2629,48,Female,Australia,Body Transformation,Referral,Partial,100.0,Yes,No,1,1,2.0,1,0,2,6.0,6,Happy
C2630,47,Female,Nepal,Weight Loss,Referral,No,7.1,No,No,0,0,0.14,0,0,0,0.14,0,At Risk
C2631,18,Male,Australia,Weight Loss,Referral,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2632,29,Female,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2633,34,Female,Nepal,Weight Gain,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2634,34,Male,Nepal,Weight Gain,Referral,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2635,43,Male,Australia,Weight Gain,TikTok,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C2636,18,Female,USA,Body Transformation,TikTok,Yes,92.9,Yes,No,1,3,1.86,1,0,2,7.86,8,Happy
C2637,46,Female,USA,Body Transformation,Referral,Partial,78.6,Yes,No,1,1,1.57,1,0,2,5.57,6,Happy
C2638,22,Female,Australia,Body Transformation,Referral,Partial,85.7,Yes,Yes,1,1,1.71,1,2,2,7.71,8,Happy
C2639,37,Female,USA,Weight Loss,TikTok,Partial,92.9,Yes,No,0,1,1.86,1,0,0,3.86,4,Neutral
C2640,33,Female,Australia,Body Transformation,TikTok,No,7.1,No,Yes,0,0,0.14,0,2,0,2.14,2,At Risk
C2641,28,Female,Other,Weight Loss,Instagram,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C2642,56,Female,USA,Weight Loss,TikTok,Ongoing,21.4,No,No,0,0,0.43,0,0,0,0.43,0,At Risk
C2643,51,Female,USA,Body Transformation,TikTok,Partial,85.7,No,No,0,1,1.71,0,0,0,2.71,3,At Risk
C2644,30,Female,USA,Weight Loss,Referral,Partial,85.7,Yes,No,0,1,1.71,1,0,0,3.71,4,Neutral
C2645,24,Female,Other,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2646,20,Male,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2647,53,Female,Nepal,Weight Loss,Instagram,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2648,45,Female,USA,Body Transformation,TikTok,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2649,36,Female,Australia,Weight Loss,TikTok,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
C2650,29,Male,Nepal,Body Transformation,Referral,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2651,36,Female,Australia,Weight Gain,Instagram,Yes,100.0,Yes,No,0,3,2.0,1,0,0,6.0,6,Happy
C2652,21,Male,UAE,Weight Loss,Instagram,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2653,24,Male,Nepal,Weight Gain,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2654,18,Female,USA,Weight Loss,TikTok,Yes,100.0,No,No,1,3,2.0,0,0,2,7.0,7,Happy
C2655,48,Female,USA,Body Transformation,Referral,Yes,100.0,No,No,0,3,2.0,0,0,0,5.0,5,Happy
C2656,28,Female,Australia,Weight Loss,Referral,Yes,78.6,Yes,No,1,3,1.57,1,0,2,7.57,8,Happy
C2657,52,Female,Australia,Body Transformation,TikTok,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2658,41,Female,USA,Body Transformation,Instagram,Yes,92.9,No,No,0,3,1.86,0,0,0,4.86,5,Neutral
C2659,19,Female,USA,Weight Loss,TikTok,Partial,100.0,No,No,0,1,2.0,0,0,0,3.0,3,Neutral
C2660,20,Female,Australia,Body Transformation,TikTok,No,7.1,No,Yes,1,0,0.14,0,2,2,4.14,4,Neutral
C2661,26,Male,Australia,Body Transformation,TikTok,No,0.0,No,Yes,1,0,0.0,0,2,2,4.0,4,Neutral
C2662,40,Female,Nepal,Weight Gain,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2663,42,Female,USA,Weight Loss,TikTok,Yes,85.7,Yes,No,0,3,1.71,1,0,0,5.71,6,Happy
C2664,31,Female,Australia,Body Transformation,TikTok,Yes,100.0,Yes,No,1,3,2.0,1,0,2,8.0,8,Superfan
C2665,23,Male,USA,Weight Loss,TikTok,Partial,78.6,Yes,No,0,1,1.57,1,0,0,3.57,4,Neutral
C2666,29,Female,Australia,Weight Loss,Other,Yes,92.9,Yes,No,0,3,1.86,1,0,0,5.86,6,Happy
C2667,21,Female,Australia,Weight Loss,TikTok,Partial,100.0,Yes,No,0,1,2.0,1,0,0,4.0,4,Neutral
C2668,34,Female,Australia,Body Transformation,Referral,Yes,78.6,Yes,No,0,3,1.57,1,0,0,5.57,6,Happy
